age,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
10,0.000096,0.000107683,0.000104735,0.000101905,0.0000978,0.0000948,0.0000924,0.0000901,0.0000871,0.0000841,0.0000816,0.0000792,0.0000767,0.0000748,0.0000718,0.0000699,0.000068,0.000066,0.000064,0.0000615,0.00006,0.0000581,0.0000567,0.0000547,0.0000532,0.0000512,0.0000497,0.0000484,0.0000469,0.000046,0.0000439,0.000043,0.0000415,0.0000406,0.0000391,0.0000376,0.0000366,0.0000357,0.0000342,0.0000332,0.0000322,0.0000319,0.0000309,0.0000299,0.0000289,0.0000279,0.0000269,0.0000265,0.0000255,0.0000245,0.0000241,0.000023,0.0000221,0.0000222,0.0000211,0.0000207,0.0000197,0.0000198,0.0000188,0.0000183,0.0000178,0.0000174,0.0000163,0.0000163,0.0000153,0.0000149,0.000015,0.0000139,0.0000139,0.0000129,0.000013,0.0000126,0.0000119,0.0000115,0.0000115,0.0000116,0.0000105,0.0000106,0.0000102,0.00000957,0.00000907,0.00000917,0.00000917,0.00000877,0.00000814,0.00000825,0.00000775,0.00000775,0.00000788,0.00000721,0.00000674
11,0.000111,0.000111919,0.000108973,0.000106105,0.00010208,0.0000991,0.0000964,0.0000944,0.0000914,0.0000884,0.0000856,0.0000835,0.0000808,0.0000789,0.0000759,0.000074,0.0000721,0.0000701,0.0000682,0.0000654,0.0000637,0.0000617,0.0000606,0.0000586,0.0000569,0.0000549,0.0000532,0.0000521,0.0000503,0.0000494,0.0000474,0.0000465,0.0000448,0.0000438,0.0000421,0.0000409,0.0000399,0.000039,0.0000372,0.0000363,0.0000353,0.0000347,0.0000337,0.0000327,0.0000317,0.0000308,0.0000298,0.0000291,0.0000281,0.0000271,0.0000265,0.0000255,0.0000245,0.0000246,0.0000236,0.0000228,0.0000219,0.0000219,0.0000209,0.0000202,0.00002,0.0000193,0.0000183,0.0000183,0.0000173,0.0000166,0.0000167,0.0000157,0.0000157,0.0000147,0.0000147,0.0000141,0.0000138,0.0000131,0.0000131,0.0000131,0.0000121,0.0000122,0.0000115,0.0000112,0.0000104,0.0000105,0.0000105,0.00000982,0.00000951,0.00000957,0.00000884,0.00000885,0.00000893,0.00000859,0.00000787
12,0.000121,0.000121,0.000118,0.000115,0.000111,0.000108,0.000105,0.000103,0.0001,0.000097,0.000094,0.000092,0.000089,0.000087,0.000084,0.000082,0.00008,0.000078,0.000076,0.000073,0.000071,0.000069,0.000068,0.000066,0.000064,0.000062,0.00006,0.000059,0.000057,0.000056,0.000054,0.000053,0.000051,0.00005,0.000048,0.000047,0.000046,0.000045,0.000043,0.000042,0.000041,0.00004,0.000039,0.000038,0.000037,0.000036,0.000035,0.000034,0.000033,0.000032,0.000031,0.00003,0.000029,0.000029,0.000028,0.000027,0.000026,0.000026,0.000025,0.000024,0.000024,0.000023,0.000022,0.000022,0.000021,0.00002,0.00002,0.000019,0.000019,0.000018,0.000018,0.000017,0.000017,0.000016,0.000016,0.000016,0.000015,0.000015,0.000014,0.000014,0.000013,0.000013,0.000013,0.000012,0.000012,0.000012,0.000011,0.000011,0.000011,0.000011,0.00001
13,0.000121,0.000137759,0.000134633,0.000131383,0.000127352,0.000124221,0.000120921,0.000118754,0.000115653,0.000112514,0.000109318,0.000107268,0.000103974,0.000101752,0.0000986,0.0000965,0.0000943,0.0000922,0.00009,0.0000868,0.0000845,0.0000823,0.0000812,0.0000792,0.0000768,0.0000747,0.0000724,0.0000714,0.0000691,0.000068,0.0000658,0.0000647,0.0000624,0.0000612,0.000059,0.000058,0.0000569,0.0000557,0.0000535,0.0000523,0.0000512,0.0000498,0.0000487,0.0000476,0.0000465,0.0000454,0.0000443,0.000043,0.0000419,0.0000408,0.0000394,0.0000384,0.0000373,0.0000371,0.0000361,0.0000348,0.0000337,0.0000336,0.0000325,0.0000312,0.0000313,0.00003,0.0000289,0.0000288,0.0000278,0.0000265,0.0000263,0.0000253,0.0000252,0.0000241,0.000024,0.0000227,0.0000229,0.0000216,0.0000215,0.0000215,0.0000204,0.0000203,0.000019,0.0000192,0.0000179,0.0000178,0.0000178,0.0000164,0.0000167,0.0000166,0.0000153,0.0000153,0.0000151,0.0000154,0.0000141
14,0.000155,0.000163079,0.000159778,0.000156172,0.0001521,0.000148773,0.00014521,0.000142625,0.000139354,0.000136013,0.000132699,0.000130407,0.000126831,0.000124276,0.000120975,0.000118664,0.00011611,0.000113831,0.000111312,0.000107953,0.00010538,0.000102848,0.000101599,0.0000993,0.0000968,0.0000944,0.0000919,0.0000907,0.0000881,0.0000866,0.0000843,0.0000828,0.0000802,0.0000789,0.0000764,0.0000752,0.000074,0.0000725,0.00007,0.0000686,0.0000674,0.0000655,0.0000643,0.000063,0.0000616,0.0000604,0.0000591,0.0000575,0.0000563,0.0000549,0.0000532,0.000052,0.0000507,0.0000503,0.0000491,0.0000475,0.0000464,0.000046,0.0000447,0.0000431,0.0000432,0.0000417,0.0000404,0.0000401,0.0000389,0.0000373,0.000037,0.0000359,0.0000356,0.0000344,0.0000342,0.0000324,0.0000328,0.0000312,0.0000309,0.0000307,0.0000296,0.0000294,0.0000277,0.000028,0.0000264,0.0000262,0.0000261,0.0000243,0.0000247,0.0000245,0.0000229,0.0000228,0.0000224,0.0000229,0.0000213
15,0.000176,0.000196974,0.000193472,0.000189431,0.000185362,0.000181809,0.000178053,0.0001748,0.000171322,0.000167757,0.000164454,0.00016173,0.000157934,0.00015495,0.000151418,0.000148913,0.000145913,0.000143437,0.000140472,0.000137111,0.000134315,0.000131333,0.000129676,0.000127199,0.000124387,0.000121863,0.000119071,0.000117468,0.000114608,0.000112736,0.000110182,0.000108308,0.000105427,0.000103937,0.00010114,0.0000996,0.0000981,0.0000962,0.0000937,0.0000919,0.0000904,0.0000881,0.0000867,0.0000852,0.0000834,0.0000819,0.0000805,0.0000786,0.0000771,0.0000753,0.0000734,0.0000719,0.0000704,0.0000697,0.0000683,0.0000664,0.0000653,0.0000645,0.000063,0.0000611,0.0000608,0.0000593,0.0000578,0.0000571,0.0000557,0.000054,0.0000533,0.0000522,0.0000515,0.00005,0.0000496,0.0000476,0.0000478,0.0000462,0.0000455,0.0000451,0.0000437,0.0000434,0.0000416,0.0000416,0.0000399,0.0000395,0.0000392,0.000037,0.0000374,0.000037,0.0000352,0.0000349,0.0000342,0.0000346,0.0000328
16,0.000245,0.000238201,0.000234477,0.000229957,0.000225939,0.000222161,0.000218286,0.000214173,0.00021046,0.000206677,0.00020352,0.000200197,0.000196275,0.000192792,0.000189026,0.000186305,0.000182795,0.000180092,0.000176603,0.000173405,0.000170478,0.000166977,0.000164711,0.000161983,0.00015905,0.000156295,0.000153371,0.00015114,0.000148151,0.000145748,0.000142953,0.000140549,0.000137547,0.000135818,0.000132888,0.000130656,0.000128958,0.000126542,0.000124225,0.000121805,0.000120109,0.000117404,0.000115701,0.000113999,0.000111575,0.000109872,0.000108178,0.000106201,0.000104435,0.000102065,0.000100024,0.0000983,0.0000965,0.0000953,0.0000936,0.0000915,0.0000905,0.0000891,0.0000874,0.0000853,0.0000843,0.000083,0.0000812,0.00008,0.0000782,0.0000768,0.0000755,0.0000744,0.0000731,0.0000714,0.0000707,0.0000686,0.0000684,0.0000669,0.0000656,0.000065,0.0000633,0.0000627,0.0000611,0.0000603,0.0000588,0.0000581,0.0000575,0.0000553,0.0000552,0.0000545,0.0000529,0.0000523,0.000051,0.0000509,0.0000494
17,0.000273,0.000283,0.000279,0.000274,0.00027,0.000266,0.000262,0.000257,0.000253,0.000249,0.000246,0.000242,0.000238,0.000234,0.00023,0.000227,0.000223,0.00022,0.000216,0.000213,0.00021,0.000206,0.000203,0.0002,0.000197,0.000194,0.000191,0.000188,0.000185,0.000182,0.000179,0.000176,0.000173,0.000171,0.000168,0.000165,0.000163,0.00016,0.000158,0.000155,0.000153,0.00015,0.000148,0.000146,0.000143,0.000141,0.000139,0.000137,0.000135,0.000132,0.00013,0.000128,0.000126,0.000124,0.000122,0.00012,0.000119,0.000117,0.000115,0.000113,0.000111,0.00011,0.000108,0.000106,0.000104,0.000103,0.000101,0.0001,0.000098,0.000096,0.000095,0.000093,0.000092,0.000091,0.000089,0.000088,0.000086,0.000085,0.000084,0.000082,0.000081,0.00008,0.000079,0.000077,0.000076,0.000075,0.000074,0.000073,0.000071,0.00007,0.000069
18,0.000329,0.000325495,0.000321094,0.000315649,0.000311464,0.000307213,0.000302912,0.00029726,0.000292857,0.000288594,0.000285513,0.000280909,0.000276738,0.000272262,0.000267994,0.000264571,0.000260204,0.000256768,0.000252383,0.000249324,0.000246179,0.000241811,0.000238128,0.000234826,0.000231661,0.000228359,0.000225194,0.000221484,0.000218483,0.000214916,0.000211759,0.000208194,0.000205188,0.000202873,0.000199697,0.00019608,0.00019374,0.000190272,0.000188405,0.000184945,0.000182585,0.000179447,0.000177092,0.000174737,0.000171368,0.000169013,0.000166632,0.0001646,0.000162412,0.00015889,0.00015692,0.000154667,0.000152461,0.000149737,0.000147489,0.000145507,0.000144398,0.000141825,0.000139751,0.000137764,0.000134909,0.000134053,0.00013183,0.000129323,0.00012706,0.000126417,0.000123836,0.000122721,0.000120207,0.000118115,0.000116634,0.000114906,0.00011316,0.000112395,0.00011,0.000109,0.000106,0.000105,0.000104,0.000101,0.000101,0.0000995,0.0000981,0.0000964,0.0000946,0.0000933,0.0000929,0.0000914,0.000089,0.0000871,0.0000865
19,0.000383,0.000363152,0.000358201,0.000352345,0.000347699,0.000343129,0.000338295,0.0003323,0.000327352,0.000322745,0.000319237,0.000314154,0.000309652,0.000304752,0.000300141,0.000296137,0.000291534,0.000287511,0.000282884,0.000279384,0.000275945,0.000271348,0.000267126,0.000263467,0.000259966,0.000256278,0.000252784,0.000248527,0.000245436,0.000241385,0.000238077,0.000234028,0.000230909,0.000228224,0.000224684,0.000220716,0.000217995,0.00021423,0.000212141,0.000208395,0.000205621,0.000202468,0.000199703,0.000196936,0.000193467,0.000190701,0.000187873,0.000185711,0.000183358,0.000179498,0.00017743,0.000174956,0.000172555,0.000169244,0.000166784,0.000164698,0.000163232,0.000160314,0.000158288,0.000156167,0.000152857,0.000151747,0.000149328,0.000146656,0.00014415,0.000143531,0.000140608,0.000139136,0.000136462,0.000134383,0.000132396,0.000130831,0.00012866,0.000127649,0.000124958,0.000123398,0.000121235,0.000119181,0.000118747,0.000115367,0.000115,0.000113,0.000112,0.00011,0.000108,0.000106,0.000106,0.000104,0.000102,0.0000992,0.0000988
20,0.000396,0.000395463,0.000389846,0.0003836,0.000378252,0.000373279,0.000367732,0.00036165,0.000356042,0.000351007,0.000346774,0.000341327,0.000336352,0.000331069,0.000326036,0.000321343,0.000316598,0.000311889,0.000307122,0.00030286,0.000298978,0.000294244,0.000289644,0.000285572,0.000281589,0.000277454,0.000273485,0.00026886,0.000265557,0.000261116,0.000257627,0.000253189,0.000249831,0.000246729,0.00024268,0.000238601,0.000235469,0.000231557,0.000228926,0.00022504,0.000221829,0.000218729,0.000215525,0.000212318,0.000208956,0.00020575,0.000202461,0.00020006,0.000197534,0.000193518,0.000191205,0.000188537,0.000185938,0.000182233,0.000179585,0.000177256,0.000175255,0.000172214,0.000170276,0.000167876,0.000164509,0.000162812,0.000160204,0.000157667,0.000154946,0.000154005,0.000150969,0.000148967,0.000146437,0.000144415,0.000141974,0.000140388,0.000138132,0.000136478,0.000133937,0.000132203,0.000130107,0.000127574,0.000126794,0.000123627,0.000122788,0.00012094,0.000119108,0.00011758,0.0001152,0.00011336,0.000113,0.000111,0.000109,0.000106,0.000105
21,0.000433,0.000422944,0.000416614,0.000409989,0.000403806,0.00039835,0.000392029,0.000385999,0.000379679,0.000374162,0.000369037,0.000363304,0.000357792,0.000352151,0.00034664,0.000341246,0.000336391,0.000330989,0.000326121,0.000320951,0.000316524,0.00031168,0.000306838,0.000302311,0.00029779,0.000293197,0.00028869,0.00028384,0.000280219,0.000275472,0.000271755,0.000267009,0.000263332,0.000259786,0.000255202,0.000251157,0.000247594,0.000243631,0.000240292,0.000236349,0.000232718,0.000229683,0.000226056,0.000222425,0.000219263,0.000215633,0.000211932,0.000209231,0.000206497,0.000202456,0.000199806,0.000196965,0.000194166,0.000190249,0.000187426,0.000184765,0.000182202,0.000179174,0.000177271,0.000174538,0.000171351,0.000168943,0.000166145,0.000163891,0.000161001,0.000159535,0.000156518,0.000153958,0.000151716,0.000149734,0.000146949,0.000145189,0.000143058,0.000140637,0.000138392,0.000136526,0.000134505,0.000131644,0.000130262,0.000127664,0.000126252,0.000124293,0.000122377,0.000120617,0.000118423,0.000116468,0.00011591,0.000113894,0.000111705,0.000109395,0.000107957
22,0.000448,0.000447,0.00044,0.000433,0.000426,0.00042,0.000413,0.000407,0.0004,0.000394,0.000388,0.000382,0.000376,0.00037,0.000364,0.000358,0.000353,0.000347,0.000342,0.000336,0.000331,0.000326,0.000321,0.000316,0.000311,0.000306,0.000301,0.000296,0.000292,0.000287,0.000283,0.000278,0.000274,0.00027,0.000265,0.000261,0.000257,0.000253,0.000249,0.000245,0.000241,0.000238,0.000234,0.00023,0.000227,0.000223,0.000219,0.000216,0.000213,0.000209,0.000206,0.000203,0.0002,0.000196,0.000193,0.00019,0.000187,0.000184,0.000182,0.000179,0.000176,0.000173,0.00017,0.000168,0.000165,0.000163,0.00016,0.000157,0.000155,0.000153,0.00015,0.000148,0.000146,0.000143,0.000141,0.000139,0.000137,0.000134,0.000132,0.00013,0.000128,0.000126,0.000124,0.000122,0.00012,0.000118,0.000117,0.000115,0.000113,0.000111,0.000109
23,0.000453,0.000469393,0.000461846,0.000454466,0.000446808,0.000440227,0.000432778,0.000426642,0.000419068,0.000412627,0.000405935,0.0004,0.000393288,0.000386907,0.000380446,0.000374022,0.000368782,0.000362362,0.000357135,0.000350579,0.000345045,0.000339782,0.000334645,0.000329173,0.000323848,0.000318541,0.000313182,0.000308034,0.000303637,0.000298402,0.000294063,0.000288826,0.000284568,0.000280114,0.00027493,0.00027087,0.000266425,0.000262336,0.000257888,0.000253762,0.000249463,0.000246434,0.000242132,0.000237838,0.000234858,0.000230563,0.00022641,0.000223165,0.00021982,0.000215864,0.00021257,0.000209412,0.00020621,0.000202188,0.000198996,0.000195712,0.000192505,0.000189441,0.000187163,0.000184048,0.00018105,0.000177753,0.00017453,0.00017261,0.000169566,0.000167171,0.000164074,0.000160847,0.000158898,0.000156795,0.000153697,0.000151471,0.000149439,0.000146264,0.000144311,0.000142127,0.000140055,0.000137107,0.000134646,0.000133026,0.000130587,0.000128583,0.000126433,0.000124307,0.000122315,0.000120313,0.00011897,0.000117002,0.000114999,0.000113199,0.000110878
24,0.000508,0.000490912,0.000482933,0.000475167,0.000467021,0.000459835,0.000452146,0.000445701,0.000437664,0.000430821,0.00042363,0.000416969,0.000410419,0.000403637,0.000396749,0.000390067,0.000384492,0.000377814,0.000372258,0.000365412,0.000359401,0.000353776,0.000348494,0.000342569,0.000337048,0.000331523,0.000325929,0.000320614,0.000315815,0.000310357,0.000305633,0.000300173,0.000295716,0.000290818,0.000285641,0.000281417,0.00027653,0.00027229,0.000267592,0.000263273,0.00025874,0.000255605,0.000251067,0.000246543,0.000243443,0.000238917,0.000234733,0.000231291,0.000227539,0.000223614,0.000220084,0.00021676,0.000213354,0.000209343,0.000205944,0.000202433,0.000199209,0.000195986,0.000193291,0.000190184,0.000187016,0.000183676,0.000180218,0.000178204,0.000175163,0.000172511,0.000169215,0.00016594,0.000163865,0.000161585,0.000158476,0.000156045,0.000153833,0.000150817,0.00014873,0.000146323,0.000144094,0.00014134,0.000138578,0.00013711,0.000134382,0.000132392,0.000130034,0.000127888,0.000125732,0.00012375,0.000122164,0.000120226,0.000118055,0.000116331,0.000113912
